代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日),平均帶寬
5251,383,-733,1,1,2,50.0,0.019250000000000003,18.5,0.24837545656794013
5263,10358,-9858,3,5,8,37.5,0.008437499999999999,14.375,0.3937335345601679
5272,1055,-8505,1,3,4,25.0,-0.030075000000000008,17.5,0.2275065188092225
5274,51484,-527484,5,8,13,38.46,-0.030353846153846155,18.53846153846154,0.3201287361448714
5276,626,-4726,2,3,5,40.0,-0.03218,10.8,0.23190702101604077
5278,4525,-32775,1,7,8,12.5,-0.03815,17.75,0.2028423389461551
5281,1017,-8017,1,4,5,20.0,-0.011540000000000002,19.2,0.300324710245992
5287,11717,44283,4,4,8,50.0,0.029725,15.125,0.16662165773295842
5289,4297,-11097,2,5,7,28.57,-0.011842857142857143,19.142857142857142,0.1305253382325045
5291,902,-1252,2,4,6,33.33,-0.011183333333333335,15.0,0.16744037134388545
5299,0,0,0,0,0,0.0,,,
5301,665,-1335,4,7,11,36.36,-0.0028363636363636386,10.636363636363637,0.26234314505644624
5302,432,-2232,3,3,6,50.0,-0.014433333333333333,20.833333333333332,0.36003794100913294
5306,650,-3320,2,9,11,18.18,-0.05334545454545454,10.727272727272727,0.34673412120343766
5309,166,-1076,0,3,3,0.0,-0.06543333333333333,11.0,0.18584552631052573
5310,506,-3766,3,4,7,42.86,-0.027714285714285716,11.428571428571429,0.27917474058534036
5312,0,0,0,0,0,0.0,,,
5314,229,-139,2,2,4,50.0,-0.01,13.0,0.32138037968459565
5315,549,-2139,2,7,9,22.22,-0.03556666666666667,15.11111111111111,0.3138258243482725
5321,275,-565,1,4,5,20.0,0.01661999999999999,29.4,0.3270404274167937
5324,527,-677,3,7,10,30.0,-0.03928,13.1,0.26433203568971764
5328,162,-932,0,3,3,0.0,-0.06453333333333333,23.333333333333332,0.2019932016800856
5340,2336,3074,10,13,23,43.48,-0.0021608695652173943,16.82608695652174,0.22827145196312396
5344,0,0,0,0,0,0.0,,,
5345,806,954,6,8,14,42.86,-0.01094285714285714,17.214285714285715,0.28833678295620135
5347,373,-2873,2,3,5,40.0,-0.03226,16.2,0.2708090246867385
5348,108,592,1,1,2,50.0,0.12189999999999998,7.0,0.3500896090670286
5351,2021,-22551,2,15,17,11.76,-0.06708235294117647,11.411764705882353,0.2616547691348247
5353,783,-2213,3,8,11,27.27,-0.01052727272727273,15.454545454545455,0.2229129269337871
5355,1183,-3833,7,11,18,38.89,-0.01336111111111111,23.27777777777778,0.15750200317478152
5356,3297,-2457,6,14,20,30.0,-0.00042500000000000036,18.7,0.22453461661228005
5364,170,-1520,1,2,3,33.33,-0.07640000000000001,12.666666666666666,0.3279980357135946
5371,3534,-7834,5,11,16,31.25,-0.009587500000000002,13.5,0.21051022359970495
5381,1499,-3309,9,17,26,34.62,-0.01711923076923077,17.615384615384617,0.2578150788970947
5383,2068,772,12,11,23,52.17,0.008878260869565216,24.08695652173913,0.2542980054796797
5386,403,-3023,1,4,5,20.0,-0.042760000000000006,15.0,0.19951295994780294
5392,125,-2025,0,2,2,0.0,-0.11410000000000001,5.0,0.40212135741741184
5398,399,1301,5,2,7,71.43,0.027542857142857147,16.571428571428573,0.2619974334043329
5403,1565,-4315,5,10,15,33.33,-0.013026666666666667,21.0,0.17568566768723143
5410,55,-105,0,1,1,0.0,-0.0202,5.0,0.0901706321347353
5425,4489,-8189,8,18,26,30.77,-0.018753846153846152,22.23076923076923,0.2265276472550865
5426,704,-2104,3,6,9,33.33,-0.0263,20.0,0.226527842211073
5432,1108,-10108,2,13,15,13.33,-0.07136666666666666,13.466666666666667,0.5017176672201296
5438,3042,-18492,5,14,19,26.32,-0.02175789473684211,23.526315789473685,0.2740017629228977
5439,4457,-5757,9,19,28,32.14,0.00026428571428571343,20.785714285714285,0.22950066611637246
5443,830,670,2,7,9,22.22,-0.012755555555555553,15.444444444444445,0.29452442752453145
5450,2031,9489,11,13,24,45.83,0.04670833333333333,17.958333333333332,0.2463246089045753
5452,2245,-14405,10,15,25,40.0,-0.02886,21.44,0.2614938462585836
5455,163,-1803,0,3,3,0.0,-0.11309999999999999,10.666666666666666,0.4590726416524981
5457,1084,-1084,6,8,14,42.86,0.001964285714285718,16.214285714285715,0.25939520292380314
5460,1251,-8501,4,9,13,30.77,-0.030592307692307693,23.153846153846153,0.18092709579482366
5464,1637,-9767,2,11,13,15.38,-0.029792307692307694,15.0,0.2500015851519318
5465,528,1552,4,4,8,50.0,0.010425,14.25,0.24924604053877217
5468,128,-728,1,1,2,50.0,-0.03385,17.5,0.37244264088512546
5474,5235,11815,12,15,27,44.44,0.015370370370370368,20.62962962962963,0.25849359814210904
5475,1896,-9456,9,19,28,32.14,-0.02687857142857143,13.392857142857142,0.24726223274972167
5478,7841,-15691,4,12,16,25.0,0.012431249999999998,17.0625,0.22117740198077868
5481,1790,16390,9,9,18,50.0,0.04243888888888889,22.333333333333332,0.25624420729807373
5483,7490,-45690,7,13,20,35.0,-0.007389999999999996,21.55,0.32062680547271183
5487,684,-1984,2,5,7,28.57,-0.013571428571428571,12.714285714285714,0.15987821823610443
5488,1256,-8926,3,12,15,20.0,-0.04203333333333334,20.6,0.23551858560248984
5489,3318,-10068,6,8,14,42.86,-0.008635714285714285,23.928571428571427,0.20449813033517975
5490,2521,-9321,4,10,14,28.57,-0.019542857142857147,17.214285714285715,0.18901367807921013
5493,1335,6015,4,6,10,40.0,0.04572999999999999,28.1,0.19187717975837568
5498,1460,-5670,6,14,20,30.0,-0.013905,18.95,0.2172685588280514
5508,2199,10001,5,4,9,55.56,0.02804444444444444,35.333333333333336,0.21735026024338946
5511,383,3227,2,4,6,33.33,0.07375,25.5,0.197471558500383
5512,1175,7405,8,7,15,53.33,0.04189333333333334,21.266666666666666,0.23801263047958374
5514,709,-1059,4,5,9,44.44,-0.008655555555555559,16.666666666666668,0.18834813849561582
5516,899,2481,3,9,12,25.0,0.019875,12.416666666666666,0.23548098339209622
5520,441,-1541,3,2,5,60.0,-0.017479999999999992,17.2,0.15771619081289479
5523,945,-6885,5,7,12,41.67,-0.03650833333333333,21.5,0.31242791463182923
5529,48,-428,0,1,1,0.0,-0.1436,6.0,0.7352992230766062
5530,3133,26237,6,9,15,40.0,0.048,22.266666666666666,0.24329865619326055
5536,6726,-10526,3,5,8,37.5,-0.009275,15.0,0.2616120990933887
5543,611,-3661,0,3,3,0.0,-0.0384,20.0,0.14065497715668696
5601,116,-216,0,2,2,0.0,-0.017849999999999998,4.0,0.12084335129961787
5603,525,2715,3,4,7,42.86,0.030500000000000006,18.428571428571427,0.22996392823354198
5604,0,0,0,0,0,0.0,,,
5609,3321,6329,9,9,18,50.0,0.01915555555555555,16.77777777777778,0.17585105833966239
5701,1882,-4162,9,19,28,32.14,-0.025789285714285716,15.285714285714286,0.24784815784693892
5703,0,0,0,0,0,0.0,,,
5704,0,0,0,0,0,0.0,,,
5820,440,-120,3,4,7,42.86,-2.857142857142741e-05,13.857142857142858,0.1470390919378862
5864,648,-1188,3,6,9,33.33,-0.011866666666666668,15.88888888888889,0.2211123707348483
5878,498,-648,0,2,2,0.0,-0.0076,10.0,0.09143134082265225
5902,286,-1086,1,4,5,20.0,-0.04732,5.4,0.1890209915997408
5903,0,0,0,0,0,0.0,,,
5904,313,-813,1,1,2,50.0,-0.0057,12.5,0.10293907248031053
5905,1597,-5247,4,15,19,21.05,-0.020584210526315788,22.05263157894737,0.25029166779453244
6015,56,-806,0,1,1,0.0,-0.129,11.0,0.4155129975124958
6016,1564,-3294,7,16,23,30.43,-0.017313043478260872,15.478260869565217,0.1924131217608857
6020,861,-4061,3,6,9,33.33,-0.021044444444444442,15.666666666666666,0.17317168300636546
6021,1614,3396,8,11,19,42.11,0.024457894736842102,18.842105263157894,0.21403001919347925
6023,1628,-16328,1,6,7,14.29,-0.05064285714285714,16.142857142857142,0.17017548130776522
6026,293,487,2,2,4,50.0,0.017125,13.75,0.22405095584917023
6101,525,-5235,2,5,7,28.57,-0.037471428571428565,13.285714285714286,0.41511184679987967
6103,1713,10997,6,2,8,75.0,0.050837499999999994,15.25,0.33974721325646373
6104,6672,-12372,11,11,22,50.0,-0.004054545454545455,16.181818181818183,0.2997537332284738
6109,408,152,2,4,6,33.33,0.0028666666666666645,17.5,0.2671112289122209
6111,874,-7224,2,5,7,28.57,-0.04071428571428572,14.571428571428571,0.26909932487783356
6113,1513,-5113,5,16,21,23.81,-0.02132857142857143,22.761904761904763,0.2476092878832151
6114,86,1514,1,0,1,100.0,0.113,21.0,0.19303550024749416
6118,1627,-5897,6,13,19,31.58,-0.023384210526315792,21.789473684210527,0.27393475259009775
6121,22428,-62928,9,11,20,45.0,-0.014180000000000002,17.0,0.1896212465423671
6122,830,960,4,7,11,36.36,0.008490909090909096,19.454545454545453,0.19648425604496625
6123,354,-2964,1,4,5,20.0,-0.07877999999999999,17.4,0.3111925463621999
6124,1287,3513,2,4,6,33.33,-0.005016666666666669,15.0,0.2526639468766941
6125,3107,1483,11,12,23,47.83,0.013439130434782606,16.217391304347824,0.2276685039648772
6126,1162,-6512,3,5,8,37.5,-0.019675,25.375,0.3744441989571623
6127,2504,-9294,9,20,29,31.03,-0.02013448275862069,16.689655172413794,0.34452051089733865
6129,2543,137,12,9,21,57.14,0.015542857142857145,23.238095238095237,0.2958258742967258
6130,267,-5267,0,4,4,0.0,-0.133,5.5,0.5431703993069494
6134,3015,-7535,8,12,20,40.0,-0.017255,22.8,0.19978982432677833
6138,7246,10654,7,16,23,30.43,-0.022717391304347825,14.565217391304348,0.30631457924092625
6140,1659,-6839,10,10,20,50.0,-0.01778,18.2,0.2066064148544982
6143,5793,-6693,7,16,23,30.43,-0.013365217391304344,17.73913043478261,0.26885653109895563
6144,448,-2398,4,3,7,57.14,-0.032600000000000004,11.857142857142858,0.2292826738908975
6146,2581,12269,5,4,9,55.56,0.022599999999999995,26.0,0.19347367597691784
6147,5911,-26911,9,15,24,37.5,-0.029420833333333337,15.333333333333334,0.30013452713543304
6148,868,-9948,3,11,14,21.43,-0.024650000000000002,16.214285714285715,0.40534299672840396
6150,2172,-17132,4,13,17,23.53,-0.04015882352941177,11.235294117647058,0.3153119771713092
6151,2627,-17527,7,11,18,38.89,-0.03140555555555555,17.333333333333332,0.24984885097592446
6154,2130,-19830,1,10,11,9.09,-0.051654545454545446,9.181818181818182,0.15988759958991972
6156,760,-5360,1,5,6,16.67,-0.02935,20.666666666666668,0.3204337567387747
6158,3654,-21544,7,13,20,35.0,-0.019030000000000002,21.75,0.2646642513196193
6160,4464,-4564,11,14,25,44.0,0.0041880000000000025,18.28,0.23286855004160678
6161,778,-7348,1,8,9,11.11,-0.04834444444444444,12.777777777777779,0.17022092733036046
6163,1913,-5693,7,15,22,31.82,-0.010454545454545454,15.454545454545455,0.2896324125696536
6167,1723,-2173,12,12,24,50.0,-0.010245833333333336,18.958333333333332,0.2942415033106475
6169,6219,-11869,7,24,31,22.58,-0.014338709677419358,17.903225806451612,0.2844991943308282
6170,2215,-6665,6,9,15,40.0,-0.013966666666666665,24.8,0.26200490390731485
6171,565,-4815,0,7,7,0.0,-0.05537142857142857,12.428571428571429,0.2276982612150968
6173,3641,7869,12,11,23,52.17,0.0066999999999999985,17.17391304347826,0.337138715723486
6174,556,-2186,1,6,7,14.29,-0.03661428571428571,10.285714285714286,0.22559373451959946
6175,2292,-20652,3,17,20,15.0,-0.044455,15.15,0.21490137424280276
6179,1813,-13043,4,9,13,30.77,-0.029576923076923077,15.0,0.2749157959418263
6180,4455,-19855,7,17,24,29.17,-0.02324583333333333,18.958333333333332,0.2782315195200584
6182,1414,8226,5,4,9,55.56,0.040244444444444444,17.0,0.24439355540110322
6185,1953,-19503,5,8,13,38.46,-0.03766153846153846,16.384615384615383,0.21819416392102703
6186,1117,2143,5,8,13,38.46,0.013400000000000004,15.153846153846153,0.3441365441927925
6187,6937,11763,14,14,28,50.0,0.020924999999999996,20.5,0.2241911971521542
6188,6101,-4351,7,13,20,35.0,1.4999999999998349e-05,19.8,0.23979861983155198
6190,1191,-2811,8,8,16,50.0,-0.003406250000000003,18.75,0.17632080307698944
6194,2436,-17636,2,9,11,18.18,-0.04075454545454546,7.909090909090909,0.14486233879196386
6195,309,-269,2,2,4,50.0,0.010750000000000001,11.5,0.35270517991007044
6198,1181,-2801,5,10,15,33.33,-0.0063999999999999994,14.133333333333333,0.20568965803331704
6199,1661,-15251,2,16,18,11.11,-0.049566666666666676,14.38888888888889,0.28893646296778436
6203,130,570,1,0,1,100.0,0.0263,21.0,0.29518991840034037
6204,1061,-4511,1,4,5,20.0,-0.035699999999999996,32.4,0.3288886208225813
6207,922,5028,4,1,5,80.0,0.033240000000000006,20.8,0.33882978836954336
6208,1522,2788,6,5,11,54.55,0.007709090909090905,19.09090909090909,0.21362441802432197
6210,2467,-2957,9,10,19,47.37,-0.01838947368421052,18.842105263157894,0.20450882458440325
6212,545,-2795,3,5,8,37.5,-0.0216875,15.875,0.35981236747415546
6217,2898,-13238,4,16,20,20.0,-0.0415,13.45,0.23398623120004572
6218,1218,-3968,5,4,9,55.56,8.888888888888526e-05,23.77777777777778,0.17998987552590423
6219,113,-853,0,2,2,0.0,-0.0635,4.5,0.18282818288593705
6220,3180,-6030,10,15,25,40.0,-0.014543999999999996,18.88,0.26760720968695395
6221,794,3996,4,5,9,44.44,0.0403111111111111,23.22222222222222,0.2103755805056048
6222,695,-1355,2,6,8,25.0,-0.012975,8.5,0.43681955733609845
6223,7693,25657,7,10,17,41.18,0.039417647058823536,19.41176470588235,0.2820598025562495
6227,1129,-14529,1,5,6,16.67,-0.06319999999999999,15.5,0.18559940870643657
6228,1318,-6208,5,12,17,29.41,-0.02068235294117647,15.529411764705882,0.20348593288459302
6229,1952,7848,8,7,15,53.33,0.023046666666666667,18.733333333333334,0.251451471937138
6231,7956,-26856,7,11,18,38.89,-0.006722222222222223,15.38888888888889,0.25917558706125976
6233,3520,2830,9,10,19,47.37,-0.011726315789473684,21.57894736842105,0.3624083572543445
6234,5144,7956,10,12,22,45.45,0.005713636363636365,16.045454545454547,0.22083664003780365
6236,597,2633,5,1,6,83.33,0.05188333333333334,15.833333333333334,0.292494127997498
6237,5144,-52194,5,13,18,27.78,-0.042050000000000004,14.555555555555555,0.28890439671940116
6240,138,-1058,0,2,2,0.0,-0.041049999999999996,5.5,0.15816596220877965
6241,121,-81,1,1,2,50.0,-0.0198,13.5,0.23598024961034758
6242,545,-2135,2,4,6,33.33,-0.030600000000000002,14.5,0.23734667218507266
6244,6612,62028,9,7,16,56.25,0.03137500000000001,24.5,0.3154599427692413
6245,4361,16689,11,7,18,61.11,0.042283333333333326,24.38888888888889,0.22516126880704843
6246,549,-5139,0,8,8,0.0,-0.0697625,7.375,0.3620289824444065
6247,715,3435,4,3,7,57.14,0.04241428571428572,19.571428571428573,0.1961403931938563
6248,1187,13473,5,7,12,41.67,0.24186666666666667,19.666666666666668,0.3042872916190353
6259,486,-1436,2,3,5,40.0,-0.0215,11.8,0.21178118597131806
6261,5767,-4267,8,9,17,47.06,0.0005000000000000025,23.764705882352942,0.19574921729392583
6263,4037,-11037,6,10,16,37.5,-0.0012312499999999997,19.1875,0.21346502377043763
6264,2089,-1239,6,12,18,33.33,0.006455555555555558,20.166666666666668,0.23390498459061396
6265,1239,3911,6,10,16,37.5,0.021837499999999996,20.0625,0.19155335183104866
6266,701,1679,3,5,8,37.5,0.03535,21.25,0.19475401249206475
6270,1603,-6803,3,4,7,42.86,-0.02041428571428571,15.142857142857142,0.2210092174522831
6274,8083,-32283,12,13,25,48.0,-0.01664,17.72,0.25823312739983595
6275,1706,-6756,6,10,16,37.5,-0.008881250000000002,19.0,0.2601956963710449
6276,250,-920,1,3,4,25.0,-0.0532,7.5,0.24597715261631659
6279,14107,-61757,8,16,24,33.33,-0.025195833333333334,19.541666666666668,0.18388326369990823
6284,2079,-7829,4,6,10,40.0,-0.018709999999999997,14.5,0.19148629834308664
6287,455,1025,2,5,7,28.57,-0.003557142857142857,16.142857142857142,0.26610608913505984
6290,4728,-44078,5,16,21,23.81,-0.04222380952380952,19.428571428571427,0.21491558312193174
6291,1589,-2809,7,9,16,43.75,-0.01689375,16.5,0.31801611256505274
6292,1417,-1367,6,4,10,60.0,0.02409,29.7,0.20393614175338923
6294,429,-2999,1,4,5,20.0,-0.03414,17.2,0.3024653429669367
6404,2075,-11365,5,6,11,45.45,-0.0030636363636363604,25.90909090909091,0.42192135261212066
6411,6605,9845,7,5,12,58.33,0.011449999999999997,22.916666666666668,0.20968406280405824
6417,326,1774,1,0,1,100.0,0.0327,30.0,0.39742346990378397
6418,0,0,0,0,0,0.0,,,
6419,1276,10684,6,4,10,60.0,0.05399,12.3,0.18974678734902412
6425,1086,-1256,3,4,7,42.86,-0.0017857142857142835,19.714285714285715,0.16759861296915987
6426,0,0,0,0,0,0.0,,,
6432,866,2434,4,1,5,80.0,0.03354,22.6,0.13921523256357288
6435,4436,-9436,4,3,7,57.14,-0.005742857142857145,18.857142857142858,0.18545917580522783
6441,1151,11549,2,2,4,50.0,0.066775,13.75,0.1644526011722377
6446,7253,-28153,4,6,10,40.0,-0.0289,29.1,0.20454931232645396
6457,3047,-17097,2,5,7,28.57,-0.02511428571428572,9.857142857142858,0.24079599003884017
6461,1723,-13,4,5,9,44.44,0.008944444444444446,24.333333333333332,0.2636383796015853
6462,9282,-55982,2,7,9,22.22,-0.027211111111111113,16.22222222222222,0.4286043602585477
6465,2558,-15908,1,9,10,10.0,-0.041499999999999995,7.5,0.14783065748902335
6469,903,-203,1,1,2,50.0,-0.002449999999999999,5.0,0.09272138950370912
6470,2585,-8335,3,7,10,30.0,-0.019170000000000003,20.1,0.1805216913471494
6472,4956,1144,3,3,6,50.0,0.018333333333333337,34.333333333333336,0.17232923548832946
6482,649,-6399,0,3,3,0.0,-0.06053333333333333,5.0,0.3932296045436979
6485,1936,47664,2,2,4,50.0,0.0911,29.5,0.29776395144125883
6486,208,-1608,0,1,1,0.0,-0.0437,2.0,0.10884286419579636
6488,28673,37927,6,4,10,60.0,0.003879999999999996,24.9,0.25476692052446664
6492,5780,-29280,4,5,9,44.44,0.010211111111111112,14.555555555555555,0.32903064249125946
6494,3535,-16235,2,6,8,25.0,-0.0276,12.0,0.17633192373567902
6496,1072,6428,2,1,3,66.67,0.0336,24.333333333333332,0.17514951810976678
6499,4620,3830,5,4,9,55.56,0.023622222222222225,18.22222222222222,0.28975314535316604
6506,86,-336,0,1,1,0.0,-0.0224,25.0,0.2129520657980568
6508,1558,-5258,4,6,10,40.0,-0.017359999999999997,18.4,0.24981532133333725
6509,1857,4893,3,10,13,23.08,-0.014753846153846156,13.461538461538462,0.27888102675691395
6510,36486,-60486,3,4,7,42.86,-0.00017142857142856842,13.571428571428571,0.22569194305668847
6512,76,924,1,0,1,100.0,0.0832,43.0,0.29538274967848266
6514,2093,-3943,2,5,7,28.57,-0.006628571428571431,18.857142857142858,0.27939786466646027
6516,1805,-16305,0,2,2,0.0,-0.0631,13.0,0.19966682758136856
6523,7012,-34012,3,7,10,30.0,-0.013680000000000003,12.4,0.16783263963148065
6527,1110,-4360,1,3,4,25.0,-0.023350000000000003,9.5,0.1106043567813953
6530,0,0,0,0,0,0.0,,,
6532,1988,-10738,3,5,8,37.5,-0.013762499999999997,16.125,0.2678688376306155
6535,913,-3063,1,3,4,25.0,-0.009499999999999995,16.5,0.2188733488823087
6538,4906,-3856,2,4,6,33.33,-0.015899999999999994,14.5,0.3087791646650953
6542,313,1787,1,0,1,100.0,0.0344,4.0,0.1543281168794175
6547,746,84,2,2,4,50.0,0.0002999999999999999,20.0,0.1425181024734558
6548,6126,-40976,3,3,6,50.0,0.007899999999999999,16.0,0.25181265664274877
6556,392,-1242,1,1,2,50.0,-0.018799999999999997,13.5,0.1687537127034312
6560,1098,-2498,1,2,3,33.33,-0.024566666666666667,23.666666666666668,0.37820107668451447
6561,6309,-33309,1,3,4,25.0,-0.027975,14.75,0.14546729925412916
6568,5547,61453,4,1,5,80.0,0.04898,21.8,0.257201079246758
6569,1105,-605,0,1,1,0.0,-0.0032,13.0,0.15625203148346167
6570,586,-3056,1,2,3,33.33,-0.031400000000000004,11.666666666666666,0.14628528402845897
6574,0,0,0,0,0,0.0,,,
6576,1378,1722,1,2,3,33.33,0.006233333333333331,8.666666666666666,0.185790003845869
6577,386,1514,1,0,1,100.0,0.0235,15.0,0.2053853410286821
6578,115,-215,0,1,1,0.0,-0.0108,18.0,0.14403561889102967
6588,301,1699,1,0,1,100.0,0.034,48.0,0.5530402873378375
6589,664,12186,2,1,3,66.67,0.09166666666666667,17.666666666666668,0.26961953192695826
6590,482,3218,2,0,2,100.0,0.03905,11.5,0.1482339544296758
6593,0,0,0,0,0,0.0,,,
6594,163,1637,1,0,1,100.0,0.0615,31.0,0.2998797921945242
6596,649,8851,1,1,2,50.0,0.0944,45.5,0.10352862112742722
6603,220,-470,1,2,3,33.33,-0.012666666666666668,10.666666666666666,0.23948999260606993
6609,2786,5314,11,9,20,55.0,0.012555000000000002,19.1,0.19483597096613373
6612,714,-4314,0,2,2,0.0,-0.03455,5.5,0.0896884665798463
6613,3596,3404,3,1,4,75.0,0.00925,15.75,0.12853419736430455
6615,1478,-13478,0,3,3,0.0,-0.05206666666666667,12.666666666666666,0.21812624534519554
6616,205,-305,0,1,1,0.0,-0.0087,6.0,0.10419519948788736
6624,550,-1050,1,1,2,50.0,-0.0098,14.5,0.18354528093744782
6629,270,-570,0,1,1,0.0,-0.0123,4.0,0.1690074278941056
6640,707,2593,1,1,2,50.0,0.010150000000000001,15.0,0.1506823344010676
6642,398,2452,1,1,2,50.0,0.0414,20.5,0.26440565646773884
6643,6941,19559,3,1,4,75.0,0.02175,19.5,0.47156770970595646
6649,208,-1708,0,1,1,0.0,-0.0464,2.0,0.2041349549333764
6651,656,-15156,0,1,1,0.0,-0.1232,7.0,0.4518921416366708
6654,1033,767,1,2,3,33.33,0.001533333333333333,12.666666666666666,0.23140367328348907
6661,0,0,0,0,0,0.0,,,
6662,183,3167,1,0,1,100.0,0.11,27.0,0.5611896817620947
6664,811,-1011,1,1,2,50.0,-0.0011000000000000003,26.5,0.11148526044800644
6667,711,-1711,1,1,2,50.0,-0.012899999999999998,16.5,0.1505606259918989
6679,655,7345,1,0,1,100.0,0.0693,15.0,0.20318766641550323
6680,0,0,0,0,0,0.0,,,
6683,7467,-36467,1,3,4,25.0,-0.024450000000000006,11.25,0.2820154330454408
6690,3074,2926,3,1,4,75.0,0.02435,23.75,0.20571795877214705
6697,0,0,0,0,0,0.0,,,
6703,0,0,0,0,0,0.0,,,
6712,1951,-28451,0,1,1,0.0,-0.0805,2.0,0.4520994324533323
6716,1617,18883,1,1,2,50.0,0.10504999999999999,21.5,0.3497894250092749
6727,0,0,0,0,0,0.0,,,
6728,839,-5139,0,2,2,0.0,-0.0334,4.5,0.18426402704468425
6732,10685,-98685,1,2,3,33.33,-0.06143333333333333,19.666666666666668,0.20522257648736866
6733,146,-1346,0,1,1,0.0,-0.0518,54.0,0.3015669925274178
6747,1343,44157,1,0,1,100.0,0.2264,44.0,0.3748992906483186
6751,0,0,0,0,0,0.0,,,
6752,0,0,0,0,0,0.0,,,
6762,0,0,0,0,0,0.0,,,
6767,192,158,1,0,1,100.0,0.0049,19.0,0.13065127804869237
6803,1565,435,1,1,2,50.0,0.002449999999999999,27.0,0.17210281360595547
7402,3056,5944,3,5,8,37.5,0.008525000000000001,18.0,0.16254775490315063
7556,778,15722,1,0,1,100.0,0.1305,8.0,0.6139951835741149
8024,1736,-6916,7,7,14,50.0,0.004199999999999998,20.928571428571427,0.1946879441469236
8027,1563,2087,4,5,9,44.44,0.01508888888888889,26.444444444444443,0.22798174034767932
8032,2472,-6872,5,11,16,31.25,-0.017037499999999997,20.125,0.19367274880435614
8034,928,-1268,7,6,13,53.85,0.010769230769230765,18.0,0.205129088070799
8038,2492,-11892,3,8,11,27.27,-0.014936363636363637,18.09090909090909,0.24186703418444513
8040,2565,26345,6,12,18,33.33,0.024566666666666667,16.444444444444443,0.2865803613626101
8042,2807,-14407,5,9,14,35.71,-0.022828571428571427,19.0,0.24514915837238394
8043,1537,-2037,6,5,11,54.55,-0.004718181818181819,20.90909090909091,0.27111178577845074
8044,21259,-73359,11,9,20,55.0,0.006345000000000001,16.4,0.24666703034200213
8047,203,-703,0,1,1,0.0,-0.0201,7.0,0.17110898557709775
8048,1501,4299,4,6,10,40.0,0.00447,18.6,0.24332746649339718
8049,1620,-2780,9,11,20,45.0,0.002065000000000003,14.1,0.25540287280418716
8050,6887,-26837,9,10,19,47.37,-0.012815789473684211,15.31578947368421,0.2184778571808885
8054,3994,5556,8,9,17,47.06,0.012176470588235294,15.764705882352942,0.2585945221749663
8059,468,5252,4,2,6,66.67,0.055850000000000004,18.166666666666668,0.1218950752887364
8064,773,-1673,3,4,7,42.86,0.0033428571428571452,14.428571428571429,0.2348230935331604
8066,126,-816,0,2,2,0.0,-0.06409999999999999,13.5,0.47447712758922445
8067,1186,-7766,5,12,17,29.41,-0.04145882352941176,11.529411764705882,0.19095786869033538
8068,3115,-17335,4,13,17,23.53,-0.03531764705882352,10.294117647058824,0.40484617249260585
8069,6263,-6913,10,17,27,37.04,-0.006022222222222222,17.74074074074074,0.24300053913667632
8071,105,-1435,0,2,2,0.0,-0.1504,8.0,0.38830196902033753
8074,1049,-2149,4,6,10,40.0,-0.006910000000000002,20.1,0.18027001637711484
8076,8537,-71437,9,13,22,40.91,-0.03426363636363636,18.40909090909091,0.3154951950451146
8077,69,1681,1,0,1,100.0,0.2155,43.0,0.48965013185750905
8080,2957,-13827,8,20,28,28.57,-0.03254642857142857,15.071428571428571,0.34838052590126206
8083,1847,-13547,0,4,4,0.0,-0.05525,8.0,0.11868723741616277
8084,3664,-1384,8,12,20,40.0,-0.0013499999999999992,21.05,0.24388442819161646
8085,1757,3103,9,13,22,40.91,-0.0014454545454545427,15.681818181818182,0.24441552366600894
8086,2094,-46994,1,7,8,12.5,-0.10095000000000001,12.375,0.29569600314782474
8087,585,-4975,1,8,9,11.11,-0.06821111111111111,12.11111111111111,0.31280104582272084
8088,3355,5365,14,16,30,46.67,0.011919999999999998,16.266666666666666,0.2512508213858471
8089,0,0,0,0,0,0.0,,,
8091,3689,-5189,6,6,12,50.0,-0.006949999999999998,20.916666666666668,0.2424334096822994
8092,910,-5500,2,9,11,18.18,-0.038918181818181824,15.363636363636363,0.1861754051581582
8093,1252,-7712,4,12,16,25.0,-0.03918125,13.3125,0.18537314502251773
8096,2595,-23535,6,13,19,31.58,-0.041542105263157894,11.947368421052632,0.2223661988994209
8097,633,587,3,4,7,42.86,0.0015857142857142856,22.0,0.31637401394067727
8099,2127,-12827,4,9,13,30.77,-0.034161538461538465,17.692307692307693,0.2261133421411522
8107,1961,-8731,7,11,18,38.89,-0.015305555555555553,14.555555555555555,0.21347053943501246
8109,2737,1813,3,6,9,33.33,0.002899999999999998,20.555555555555557,0.19352906763081867
8111,1608,2672,7,9,16,43.75,0.01669375,22.0,0.3202674751529465
8121,4724,-11824,10,12,22,45.45,-0.0018363636363636316,12.090909090909092,0.30518517710711257
8147,834,1016,3,1,4,75.0,0.010050000000000002,8.0,0.18966516543983536
8155,4602,35948,6,6,12,50.0,0.05082500000000001,20.75,0.24987926142950911
8171,1190,-15370,1,9,10,10.0,-0.06461,15.0,0.24608318257012507
8176,269,-639,1,3,4,25.0,0.0036999999999999967,12.25,0.2931414958288534
8182,2929,6971,9,10,19,47.37,0.006384210526315792,17.894736842105264,0.22943239353207223
8183,1797,-10517,5,10,15,33.33,-0.023533333333333333,14.933333333333334,0.24984101801762543
